schemaVersion,recordType,content.rank,content.title,content.authors,content.paper_url,content.pdf_url,content.github_url,content.github_stars,content.huggingface_url,content.huggingface_upvotes,content.source_platform,content.has_code,content.impact_score,content.published_date,collectedAt
1.0,RESEARCH_PAPER,434,Sliding-window beats linear attention,"Alexia Jolicoeur-Martineau, Rhea Sanjay Sukthanker, Pashmina Cameron, Emy Gervais",https://arxiv.org/abs/2608.28444,https://arxiv.org/pdf/2608.28444.pdf,,0,https://huggingface.co/papers/2608.28444,17,Hugging Face Daily Papers,False,425.0,2026-08-28T00:00:00.000Z,2026-09-12T07:57:23.796837+00:00
1.0,RESEARCH_PAPER,435,Ring Forcing: Towards Precise Long-Term Memory for Autoregressive Video Diffusion,"Bowen Xue, Brandon Y. Feng, Chenguo Lin, Yuchen Lin, Yujia Zeng, Lvmin Zhang, Maneesh Agrawala, Honglei Yan, Panwang Pan",https://arxiv.org/abs/2608.26794,https://arxiv.org/pdf/2608.26794.pdf,,0,https://huggingface.co/papers/2608.26794,17,Hugging Face Daily Papers,False,425.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:23.796844+00:00
1.0,RESEARCH_PAPER,436,GameXpert-Bench: How Far Are Coding Agents from Expert Game Development?,"Kun Chen, Haorong Hong, Peizhong Gao, Jianfeng Lin, Tongxu Luo, Yuxuan Xie, Chenxu Liu, Jieling He, Zhongyuan Liu, Zeno Zeng",https://arxiv.org/abs/2608.21833,https://arxiv.org/pdf/2608.21833.pdf,,0,https://huggingface.co/papers/2608.21833,17,Hugging Face Daily Papers,False,425.0,2026-08-22T00:00:00.000Z,2026-09-12T07:57:26.676463+00:00
1.0,RESEARCH_PAPER,437,"The More Popular, The Harder to Forget: Adaptive Popularity for LLM Unlearning","Anna Borisiuk, Andrey Savchenko, Alexander Panchenko, Elena Tutubalina",https://arxiv.org/abs/2608.14229,https://arxiv.org/pdf/2608.14229.pdf,,0,https://huggingface.co/papers/2608.14229,17,Hugging Face Daily Papers,False,425.0,2026-08-14T00:00:00.000Z,2026-09-12T07:57:28.966574+00:00
1.0,RESEARCH_PAPER,438,ARC: Fair Relative Advantage Comparison in Open-Ended Real-World Interaction,"Yongqi Tong, Tan Li Hui Faith, Choy Zhen Wen Marcus, Zhou Jin, Kewei Fu, Jiang-Ming Yang, Jianshe Li, Xin Zhang",https://arxiv.org/abs/2608.13622,https://arxiv.org/pdf/2608.13622.pdf,,0,https://huggingface.co/papers/2608.13622,17,Hugging Face Daily Papers,False,425.0,2026-08-13T00:00:00.000Z,2026-09-12T07:57:26.676473+00:00
1.0,RESEARCH_PAPER,439,World in World: Explore the World with World Models,"Chenxi Song, Yanming Yang, Chi Zhang",https://arxiv.org/abs/2609.11548,https://arxiv.org/pdf/2609.11548.pdf,,0,https://huggingface.co/papers/2609.11548,16,Hugging Face Daily Papers,False,400.0,2026-09-10T00:00:00.000Z,2026-09-12T07:57:11.078201+00:00
1.0,RESEARCH_PAPER,440,Principia: Relational Physics Tests for Video Models,"Varun Varma Thozhiyoor, Shivam Tripathi, Venkatesh Babu Radhakrishnan, Anand Bhattad",https://arxiv.org/abs/2609.04200,https://arxiv.org/pdf/2609.04200.pdf,,0,https://huggingface.co/papers/2609.04200,16,Hugging Face Daily Papers,False,400.0,2026-09-03T00:00:00.000Z,2026-09-12T07:57:21.337855+00:00
1.0,RESEARCH_PAPER,441,Influence-Directed Distillation: Solving the Diversity Bottleneck in Sampled-Token On-Policy Distillation,"Run Yang, Runpeng Dai, Jie Sun, Jielei Zhang, Fan Zhou, Hongtu Zhu, Peiyi Li, Longwen Gao",https://arxiv.org/abs/2608.29846,https://arxiv.org/pdf/2608.29846.pdf,,0,https://huggingface.co/papers/2608.29846,16,Hugging Face Daily Papers,False,400.0,2026-08-30T00:00:00.000Z,2026-09-12T07:57:21.962806+00:00
1.0,RESEARCH_PAPER,442,A Programming Paradigm for Spatiotemporal Composability,"Yifan Shi, Wei Zhang, Tianyi Cui",https://arxiv.org/abs/2608.25512,https://arxiv.org/pdf/2608.25512.pdf,,0,https://huggingface.co/papers/2608.25512,16,Hugging Face Daily Papers,False,400.0,2026-08-26T00:00:00.000Z,2026-09-12T07:57:25.460496+00:00
1.0,RESEARCH_PAPER,443,EXIMO: VLM Guided Exploration of VLA Policies,"Bhavya Sukhija, Oliver Groth, Mohit Shridhar, Tim Hertweck, Michael Bloesch, Markus Wulfmeier, Abbas Abdolmaleki, Martin Riedmiller",https://arxiv.org/abs/2608.19891,https://arxiv.org/pdf/2608.19891.pdf,,0,https://huggingface.co/papers/2608.19891,16,Hugging Face Daily Papers,False,400.0,2026-08-20T00:00:00.000Z,2026-09-12T07:57:28.369453+00:00
1.0,RESEARCH_PAPER,444,"Thinking in a Low-Resource Language: What SFT Builds, What RL Fixes, What Accuracy Cannot See","Ayoub Kirouane, Christos Petrocheilos",https://arxiv.org/abs/2608.17744,https://arxiv.org/pdf/2608.17744.pdf,,0,https://huggingface.co/papers/2608.17744,16,Hugging Face Daily Papers,False,400.0,2026-08-18T13:09:03.000Z,2026-09-12T07:57:28.369463+00:00
1.0,RESEARCH_PAPER,445,"Encoded Early, Used Late: Where Transformers Begin to Act on an Inferred Partner's Expertise","Mika Okamoto, Gabriele Sarti",https://arxiv.org/abs/2609.07139,https://arxiv.org/pdf/2609.07139.pdf,,0,https://huggingface.co/papers/2609.07139,15,Hugging Face Daily Papers,False,375.0,2026-09-07T00:00:00.000Z,2026-09-12T07:57:12.332497+00:00
1.0,RESEARCH_PAPER,446,Video Generative Models as Geometry Learner,"Haosen Yang, Jifei Song, Zhensong Zhang, Xiatian Zhu, Jiankang Deng",https://arxiv.org/abs/2608.28549,https://arxiv.org/pdf/2608.28549.pdf,,0,https://huggingface.co/papers/2608.28549,15,Hugging Face Daily Papers,False,375.0,2026-08-28T00:00:00.000Z,2026-09-12T07:57:23.796858+00:00
1.0,RESEARCH_PAPER,447,Luce: Relightable Gaussians for 3D Asset Generation,"Mayank Singh, Michele Stoppa, Alvise Memo, Rui Yu, Harsha Kalli, Srimanth Gunturi, Muhammad Ahmed Riaz, Behrooz Shahsavari, Waleed Abdulla, David E. Jacobs",https://arxiv.org/abs/2608.23943,https://arxiv.org/pdf/2608.23943.pdf,,0,https://huggingface.co/papers/2608.23943,15,Hugging Face Daily Papers,False,375.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:24.840319+00:00
1.0,RESEARCH_PAPER,448,The Handoff Tax: Continuing Non-Native Trajectories in LLM Agents,"Roy Ganz, Mor Shpigel Nacson, Adi Kalyanpur, Ron Litman",https://arxiv.org/abs/2608.24358,https://arxiv.org/pdf/2608.24358.pdf,,0,https://huggingface.co/papers/2608.24358,15,Hugging Face Daily Papers,False,375.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:25.460531+00:00
1.0,RESEARCH_PAPER,449,Meta^n: Recursive Self-Improvement through Emergent Depth,"Zae Myung Kim, Young-Jun Lee, Seungyeon Jwa, Dongyeop Kang",https://arxiv.org/abs/2608.24735,https://arxiv.org/pdf/2608.24735.pdf,,0,https://huggingface.co/papers/2608.24735,15,Hugging Face Daily Papers,False,375.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:26.050033+00:00
1.0,RESEARCH_PAPER,450,SoftVTBench: A Deformation-Aware Visuo-Tactile Dataset and Benchmark for Deformable-Object Manipulation,"Bowen Jing, Mingxin Wang, Ruiyang Hao, Chenchen Ge, Hanwen Shen, Junjie He, Yang Cui, Yiming Hou, Weitao Zhou, Jiawei Wang, Minglei Li, Dandan Zhang, Ding Zhao, Houde Liu, Xiaofan Li, Si Liu, Ping Luo, Haibao Yu",https://arxiv.org/abs/2608.18701,https://arxiv.org/pdf/2608.18701.pdf,,0,https://huggingface.co/papers/2608.18701,15,Hugging Face Daily Papers,False,375.0,2026-08-19T00:00:00.000Z,2026-09-12T07:57:28.966584+00:00
1.0,RESEARCH_PAPER,451,Every Coin Has Two Sides: On the Dual Nature of Generalization in On-Policy Distillation of Large Language Models,"Zhaoyi Li, Deyang Kong, Yuan Wei, Evan Yang, Ranran Shen, Mahardika Krisna Ihsani, Ming Yang, Wei Zhang, Chuan Hao, Jian Yang, Ran Tao, Bryan Dai, Shikun Zhang, Wei Ye, Ying Wei, Defu Lian",https://arxiv.org/abs/2608.16647,https://arxiv.org/pdf/2608.16647.pdf,,0,https://huggingface.co/papers/2608.16647,15,Hugging Face Daily Papers,False,375.0,2026-08-17T00:00:00.000Z,2026-09-12T07:57:27.256727+00:00
1.0,RESEARCH_PAPER,452,LongRCA Bench: Diagnosing Responsible Roles and Root Causes in Long-Horizon Agent Failures,"Yunfei Zhang, Boyu Feng, Changhua Pei, Zexin Wang, Zhihuang Peng, Xinlong Liu, Hengyue Jiang, Difeng Ma, Jiayi Zhang, Yongzhou Yao, Yanan Zhao, Fei Sun, Yintong Huo, Zhaoyang Liu, Jingjing Li, Gaogang Xie, Dan Pei",https://arxiv.org/abs/2608.15242,https://arxiv.org/pdf/2608.15242.pdf,,0,https://huggingface.co/papers/2608.15242,15,Hugging Face Daily Papers,False,375.0,2026-08-15T00:00:00.000Z,2026-09-12T07:57:26.676485+00:00
1.0,RESEARCH_PAPER,453,Harness the Memory: A Holistic Evaluation of Memory Substrates in Memory Agents,"Wei-Chieh Huang, Weizhi Zhang, Yuchen Wu, Yankai Chen, Eric Hanchen Jiang, Wooseong Yang, Yiwei Yang, Henry Peng Zou, Hanrong Zhang, Ying Nian Wu, Haolun Wu, Kai-Wei Chang, Philip S. Yu, Xue Liu, Aylin Caliskan",https://arxiv.org/abs/2608.15008,https://arxiv.org/pdf/2608.15008.pdf,,0,https://huggingface.co/papers/2608.15008,15,Hugging Face Daily Papers,False,375.0,2026-08-15T00:00:00.000Z,2026-09-12T07:57:29.577164+00:00
1.0,RESEARCH_PAPER,454,Scaling Creative Writing Beyond Story-Centric Data with Attribute-Guided Genre Expansion,"Hwan Chang, Yongil Kim, Heuiyeen Yeen, Yireun Kim, Jinsik Lee, Hwanhee Lee",https://arxiv.org/abs/2608.13947,https://arxiv.org/pdf/2608.13947.pdf,,0,https://huggingface.co/papers/2608.13947,15,Hugging Face Daily Papers,False,375.0,2026-08-14T00:00:00.000Z,2026-09-12T07:57:28.966594+00:00
1.0,RESEARCH_PAPER,455,"The Embedder's Dilemma: LLMs Are Better, but at What Cost?","Adnan El Assadi, Niklas Muennighoff, Jinhyuk Lee",https://arxiv.org/abs/2608.12875,https://arxiv.org/pdf/2608.12875.pdf,,0,https://huggingface.co/papers/2608.12875,15,Hugging Face Daily Papers,False,375.0,2026-08-13T00:00:00.000Z,2026-09-12T07:57:28.369482+00:00
1.0,RESEARCH_PAPER,456,A*-Thought-V2: Efficient Latent Reasoning via Geometric Dynamics of LLM,"Xiaoang Xu, Siyuan Liu, Shuo Wang, Junlan Feng, Fanyu Meng, Zhu Zhang, Jixun Wang, Xiaorong Wang, Zihan Zhou, Xin Li, Chaojun Xiao, Yiming Zhang, Huijia Wu, Liuyu Xiang, Peipei Li, Zhaofeng He",https://arxiv.org/abs/2609.07821,https://arxiv.org/pdf/2609.07821.pdf,,0,https://huggingface.co/papers/2609.07821,14,Hugging Face Daily Papers,False,350.0,2026-09-07T17:56:20.000Z,2026-09-12T07:57:12.332506+00:00
1.0,RESEARCH_PAPER,457,RISE: Recursive Improvement via Self-Extrapolating Policy Distillation,"Yang Li, Semih Yavuz, Shafiq Joty",https://arxiv.org/abs/2609.05295,https://arxiv.org/pdf/2609.05295.pdf,,0,https://huggingface.co/papers/2609.05295,14,Hugging Face Daily Papers,False,350.0,2026-09-04T00:00:00.000Z,2026-09-12T07:57:20.250820+00:00
1.0,RESEARCH_PAPER,458,Percolation Dynamics in Optimization : Variance Cascades and Discrete Scale Invariance,"Sai Niranjan Ramachandran, Suvrit Sra",https://arxiv.org/abs/2609.02373,https://arxiv.org/pdf/2609.02373.pdf,,0,https://huggingface.co/papers/2609.02373,14,Hugging Face Daily Papers,False,350.0,2026-09-02T00:00:00.000Z,2026-09-12T07:57:21.337870+00:00
1.0,RESEARCH_PAPER,459,EM^2Mem: Event-Centric Multimodal Memory for Large Language Models,"Yijun Chen, Yaqi Zheng, Yanya Li, Boyi Xiao, Buqiang Xu, Shuofei Qiao, Jizhan Fang, Xinle Deng, Yunzhi Yao, Xuehai Wang, Liuxin Zhang, Hui Li, Huajun Chen, Shumin Deng",https://arxiv.org/abs/2609.00551,https://arxiv.org/pdf/2609.00551.pdf,,0,https://huggingface.co/papers/2609.00551,14,Hugging Face Daily Papers,False,350.0,2026-09-01T00:00:00.000Z,2026-09-12T07:57:22.572721+00:00
1.0,RESEARCH_PAPER,460,"One Symptom, Three Levers: A Critical Review of On-Policy Self-Distillation","Justin Robert, Raheel Qader",https://arxiv.org/abs/2608.25936,https://arxiv.org/pdf/2608.25936.pdf,,0,https://huggingface.co/papers/2608.25936,14,Hugging Face Daily Papers,False,350.0,2026-08-26T00:00:00.000Z,2026-09-12T07:57:12.924570+00:00
1.0,RESEARCH_PAPER,461,Keep-or-Drop? Adaptive Tokenizer for Compact Video Representation,"Yeonkyeong Lee, Hyunsung Go, Jongmin Kim, Sewoong Lim, Donghoon Lee",https://arxiv.org/abs/2608.24293,https://arxiv.org/pdf/2608.24293.pdf,,0,https://huggingface.co/papers/2608.24293,14,Hugging Face Daily Papers,False,350.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:23.197147+00:00
1.0,RESEARCH_PAPER,462,VeriPhy: Agentic Physical Reasoning for World Model Evaluation and Refinement,"Wenzhuo Xu, Yuchen Zhu, Chongjian Ge, Xuan Shen, Jing Shi, Jason Kuen, Yongxin Chen, Molei Tao, Christopher McComb, Noelia Grande Gutiérrez, Jiuxiang Gu",https://arxiv.org/abs/2609.03153,https://arxiv.org/pdf/2609.03153.pdf,,0,https://huggingface.co/papers/2609.03153,13,Hugging Face Daily Papers,False,325.0,2026-09-02T00:00:00.000Z,2026-09-12T07:57:21.337911+00:00
1.0,RESEARCH_PAPER,463,DramaChain Bench: An End-to-End Benchmark for Short-Drama Generation,"Haoyuan Shi, Mingtao Chen, Shuo Jiang, Ziyan Chen, Xuyi Sheng, Yiming Liu, Ying Zhang, Miao Wang, Jianxiang Lu, Fanyang Lu, Songyuanyi Lu, Xiele Wu, Zhichao Hu, Yuhong Liu, Richeng Xuan",https://arxiv.org/abs/2609.00646,https://arxiv.org/pdf/2609.00646.pdf,,0,https://huggingface.co/papers/2609.00646,13,Hugging Face Daily Papers,False,325.0,2026-09-01T00:00:00.000Z,2026-09-12T07:57:22.572730+00:00
1.0,RESEARCH_PAPER,464,Rubrics as Visual-Repair Context for Self-Evolving UI-to-Code Generation,"Tianyi Xiong, Zhengyuan Yang, Xiaofei Wang, Chung-Ching Lin, Ruichun Ma, Kevin Lin, Zhendong Wang, Linjie Li, Chenxi Liu, Ruibo Chen, Ramani Duraiswami, Heng Huang, Lijuan Wang",https://arxiv.org/abs/2608.24138,https://arxiv.org/pdf/2608.24138.pdf,,0,https://huggingface.co/papers/2608.24138,13,Hugging Face Daily Papers,False,325.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:25.460554+00:00
1.0,RESEARCH_PAPER,465,"Inject, Align, Recover: Staged Post-Training for Retrieval-Free Document Knowledge Internalization","Qian Kou, Xiaofeng Shi, Xiaosong Qiu, Hua Zhou",https://arxiv.org/abs/2608.20281,https://arxiv.org/pdf/2608.20281.pdf,,0,https://huggingface.co/papers/2608.20281,13,Hugging Face Daily Papers,False,325.0,2026-08-20T00:00:00.000Z,2026-09-12T07:57:28.369489+00:00
1.0,RESEARCH_PAPER,466,SkillForge: Self-Distilling Agents for Project-Specific Issue Resolution,"Silin Chen, Han Li, Xiaodong Gu, Yuling Shi, Haibing Guan",https://arxiv.org/abs/2608.18933,https://arxiv.org/pdf/2608.18933.pdf,,0,https://huggingface.co/papers/2608.18933,13,Hugging Face Daily Papers,False,325.0,2026-08-19T00:00:00.000Z,2026-09-12T07:57:29.577170+00:00
1.0,RESEARCH_PAPER,467,From Corpora to Co-Evolving Capabilities: Capability-Centric Data Design for Generalist Image Generation,"Xingjian Wang, Zhao Wang, Taihang Hu, Jun Zheng, Qing Jin, Qinye Zhou, Zhengtao Wu, Yongchao Du, Zuan Gao, Chao Lin, Yefeng Shen, Xiaoli Xu, Zhengze Xu, Hao Yan, Yuhang Yu, Mingzhou Zhang, Mengting Chen",https://arxiv.org/abs/2608.18076,https://arxiv.org/pdf/2608.18076.pdf,,0,https://huggingface.co/papers/2608.18076,13,Hugging Face Daily Papers,False,325.0,2026-08-18T00:00:00.000Z,2026-09-12T07:57:29.577179+00:00
1.0,RESEARCH_PAPER,468,DRG-MAPPO: Hierarchical Dynamic Role-Graph Multi-Agent Reinforcement Learning for Cooperative Air Combat,"Junlin Liu, Chengwei Li, Yang Gao, Hui Chang, Xinchen Zhang, Zhijun Zhao, Hao Zhao",https://arxiv.org/abs/2609.11155,https://arxiv.org/pdf/2609.11155.pdf,,0,https://huggingface.co/papers/2609.11155,12,Hugging Face Daily Papers,False,300.0,2026-09-10T00:00:00.000Z,2026-09-12T07:57:11.078314+00:00
1.0,RESEARCH_PAPER,469,Building Multilingual Bridges: Data Mixing as the Pillar of Generalization for In-Language Reasoning,"Mehrnaz Mofakhami, Ananya Sahu, Alejandro R. Salamanca, Daniel D&#39;souza, Alexandre Berard, Thomas Euyang, Marzieh Fadaee, Julia Kreutzer",https://arxiv.org/abs/2609.10445,https://arxiv.org/pdf/2609.10445.pdf,,0,https://huggingface.co/papers/2609.10445,12,Hugging Face Daily Papers,False,300.0,2026-09-09T00:00:00.000Z,2026-09-12T07:57:11.078335+00:00
1.0,RESEARCH_PAPER,470,PaperBanana-Interact: Scientific Diagram Refinement with Multi-Turn Human Feedback,"Xueqing Wu, Ashwin Balasubramanian, Bingxuan Li, Dawei Zhu, Kai-Wei Chang, Yale Song, Yiwen Song, Rui Meng, Tomas Pfister, Nanyun Peng",https://arxiv.org/abs/2608.30241,https://arxiv.org/pdf/2608.30241.pdf,,0,https://huggingface.co/papers/2608.30241,12,Hugging Face Daily Papers,False,300.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:23.197154+00:00
1.0,RESEARCH_PAPER,471,Scaffolding Foundation Models into Physical-World Agents Pushes the Frontier of Long-Horizon Navigation,"Zixing Lei, Gengze Zhou, Xiong-Hui Chen, Jiazhao Zhang, Yiyang Huang, Hang Yin, Haoqi Yuan, Qi Wu, Weixin Li, Siheng Chen",https://arxiv.org/abs/2608.30396,https://arxiv.org/pdf/2608.30396.pdf,,0,https://huggingface.co/papers/2608.30396,12,Hugging Face Daily Papers,False,300.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:23.197160+00:00
1.0,RESEARCH_PAPER,472,CritICL: Inference-Time Weak-to-Strong Generalization from Small Language Model Failure Modes,"Yufan Wu, Yinghui He, Zhengyi Hu, Lang Wei, Ruichen Li, Qifan Yang, Ting Zhu",https://arxiv.org/abs/2608.27455,https://arxiv.org/pdf/2608.27455.pdf,,0,https://huggingface.co/papers/2608.27455,12,Hugging Face Daily Papers,False,300.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:24.840330+00:00
1.0,RESEARCH_PAPER,473,Magpie: Real-Time World Renderer for Interactive Games,"Xiaoyu Zhan, Xinyu Wang, Xiaohong Zhang, Huanjie Zhu, Tengjiao Sun, Pengcheng Fang, Jiaxing Yu, Yanwen Guo, Dongjie Fu",https://arxiv.org/abs/2608.27168,https://arxiv.org/pdf/2608.27168.pdf,,0,https://huggingface.co/papers/2608.27168,12,Hugging Face Daily Papers,False,300.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:24.840341+00:00
1.0,RESEARCH_PAPER,474,AgentMercury: Your Agent Can Synthesize Verifiable Environments for Business Scenarios at scale,"Minbyul Jeong, Chanwoong Yoon",https://arxiv.org/abs/2608.20634,https://arxiv.org/pdf/2608.20634.pdf,,0,https://huggingface.co/papers/2608.20634,12,Hugging Face Daily Papers,False,300.0,2026-08-21T00:00:00.000Z,2026-09-12T07:57:27.256743+00:00
1.0,RESEARCH_PAPER,475,Institutional Newspapers Pipeline: Deriving billions of high quality tokens from historical newspapers,"Matteo Cargnelutti, Catherine Brobston, Eben English, Jake Sadow, Kacie Bailey, Greg Leppert, Amanda Watson, Jessica Chapel, Jonathan Zittrain",https://arxiv.org/abs/2608.18972,https://arxiv.org/pdf/2608.18972.pdf,,0,https://huggingface.co/papers/2608.18972,12,Hugging Face Daily Papers,False,300.0,2026-08-19T00:00:00.000Z,2026-09-12T07:57:21.962813+00:00
1.0,RESEARCH_PAPER,476,Beyond Solver Verdicts: Generative Reward Models for Autoformalization,"Vikash Singh, Debargha Ganguly, Aman Goel, Ali Torkamani, Xiaoxue Han, Joseph Lilien, Ferhat Erata, Vipin Chaudhary",https://arxiv.org/abs/2609.11085,https://arxiv.org/pdf/2609.11085.pdf,,0,https://huggingface.co/papers/2609.11085,11,Hugging Face Daily Papers,False,275.0,2026-09-10T00:00:00.000Z,2026-09-12T07:57:11.078349+00:00
1.0,RESEARCH_PAPER,477,"DianShi-RxnDB: A Large-Scale, Fine-Grained Organic Reaction Data Platform Built via a Fully Automated Pipeline for Researchers and AI Agents","Yubin Wang, Xingjian Wei, Jiang Wu, Yinfan Wang, Boyu Zhu, Lin Zhang, Jianing Yu, Huazheng Zeng, Ruiyi Ding, Junyuan Gao, Jiaxing Sun, Lingli Ge, Haote Yang, Jingchao Wang, Aijia Guo, Qian Jiang, Yurui Zhao, Wenjian Zhang, Chen Zhu, Lijun Wu, Xiaolei Yang, Haodong Chen, Junjie Yuan, Zichao Ye, Shaowei Hou, Jing Ye, Jia Yu, Shan Wang, Lijun Wu, Jiantao Qiu, Chao Xu, Yuqiang Li, Guangyu Wang, Bowen Zhou, Dahua Lin, Conghui He",https://arxiv.org/abs/2609.06703,https://arxiv.org/pdf/2609.06703.pdf,,0,https://huggingface.co/papers/2609.06703,11,Hugging Face Daily Papers,False,275.0,2026-09-06T00:00:00.000Z,2026-09-12T07:57:11.679715+00:00
1.0,RESEARCH_PAPER,478,EVOHARNESSBENCH: Can Your Agents Keep Pace with an Evolving Harness?,"Zixuan Ke, Vaidehi Patil, Haizhou Shi, Yang Li, Ye Liu, Sarath Shekkizhar, Anurag Koul, Jiayu Wang, Xuan Phi Nguyen, Semih Yavuz, Mohit Bansal, Shafiq Joty",https://arxiv.org/abs/2609.04280,https://arxiv.org/pdf/2609.04280.pdf,,0,https://huggingface.co/papers/2609.04280,11,Hugging Face Daily Papers,False,275.0,2026-09-03T00:00:00.000Z,2026-09-12T07:57:12.332515+00:00
1.0,RESEARCH_PAPER,479,Post-Training Language Models for Gold-Medal Performance in Coding Competitions,"Aleksander Ficek, Sean Narenthiran, Mehrzad Samadi, Somshubra Majumdar, Boris Ginsburg",https://arxiv.org/abs/2609.02849,https://arxiv.org/pdf/2609.02849.pdf,,0,https://huggingface.co/papers/2609.02849,11,Hugging Face Daily Papers,False,275.0,2026-09-02T00:00:00.000Z,2026-09-12T07:57:21.962820+00:00
1.0,RESEARCH_PAPER,480,Agents in the Large: Perception-Centered Architecture for Persistent Agents,"Shihan Dou, Haoxiang Jia, Shichun Liu, Feng Chen, Chenhao Huang, Yujiong Shen, Shaofan Liu, Jiayi Chen, Jiahang Lin, Honglin Guo, Qianyu He, Minghao Guo, Ziyi Ye, Pluto Zhou, Tao Gui, Qi Zhang, Xuanjing Huang",https://arxiv.org/abs/2608.30478,https://arxiv.org/pdf/2608.30478.pdf,,0,https://huggingface.co/papers/2608.30478,11,Hugging Face Daily Papers,False,275.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:22.572740+00:00
1.0,RESEARCH_PAPER,481,Verification-Aware Training for Speculative Decoding,"Geonmo Gu, Byeongho Heo, HeeJae Jun, Yoohoon Kang, Sangmin Lee, Sangdoo Yun, Dongyoon Han",https://arxiv.org/abs/2608.30135,https://arxiv.org/pdf/2608.30135.pdf,,0,https://huggingface.co/papers/2608.30135,11,Hugging Face Daily Papers,False,275.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:23.197168+00:00
1.0,RESEARCH_PAPER,482,"Quantization-Aware Healing: A Practical Recipe for Recovering Compressed, 4-Bit LLMs","Bakbergen Ryskulov, Iker García-Ferrero, David Montero, David Jansen, Ali Hashemi, Jezabel R. Garcia, Antonio Tiene, Román Orús",https://arxiv.org/abs/2608.20953,https://arxiv.org/pdf/2608.20953.pdf,,0,https://huggingface.co/papers/2608.20953,11,Hugging Face Daily Papers,False,275.0,2026-08-21T00:00:00.000Z,2026-09-12T07:57:26.676515+00:00
1.0,RESEARCH_PAPER,483,EviRank: Structured Relevance Evidence for Multimodal Image Re-ranking,"Enjun Du, Siyi Liu, Zirong Chen, Xinyu Zuo, Jinwen Luo, Ruiwen Tao, Lisheng Duan, Haijin Liang, Jin Ma, Junfu Pu, Yongqi Zhang",https://arxiv.org/abs/2608.20886,https://arxiv.org/pdf/2608.20886.pdf,,0,https://huggingface.co/papers/2608.20886,11,Hugging Face Daily Papers,False,275.0,2026-08-21T00:00:00.000Z,2026-09-12T07:57:27.256752+00:00
1.0,RESEARCH_PAPER,484,Abra: Scaling Diffusion Image Training,"Kyle Chickering, Wei-An Lin, Swayam Bhanded, Dan Saunders, Akshat Tripathi, Jiaming Song, Shyamal Buch, Xinchen Yan",https://arxiv.org/abs/2608.17286,https://arxiv.org/pdf/2608.17286.pdf,,0,https://huggingface.co/papers/2608.17286,11,Hugging Face Daily Papers,False,275.0,2026-08-18T00:00:00.000Z,2026-09-12T07:57:29.577193+00:00
1.0,RESEARCH_PAPER,485,StartupBench: Benchmarking General-Purpose Agents on Market-Validated End-to-End Workflows,"Liya Zhu, Xin Ma, Tao Liu, Haodong Wang, Ge Zhang, Jingzhe Ding, Qingshui Gu, Yongjie Zhong, Jinxiang Meng, Yuan Gao, Yunqiu Zhou, Hao Zhu, Jifeng He, Yongzhi Liao, Xinyi Zhang, Chaoxin Li, Yi Zhu, Xi Lin, Duju Zeng, Xiang Gao, Wen Zhang, Yunyang Wang, Duo Wang, Huan Zhou, Zuo Wang, Jin Chen, Kaiyuan Zhang, Chuqian Yu, Tianhao Yu, Longxiang Liu, Jianbo Xue, Huimin Che, Jiahao Wang, Yujia Qin, Jiaheng Liu, Shen Yan, Xiaolong Chang, Wenhao Huang",https://arxiv.org/abs/2608.17800,https://arxiv.org/pdf/2608.17800.pdf,,0,https://huggingface.co/papers/2608.17800,11,Hugging Face Daily Papers,False,275.0,2026-08-18T00:00:00.000Z,2026-09-12T07:57:29.577203+00:00
1.0,RESEARCH_PAPER,486,MULTI3IR: A Benchmark for Multi-perspective Multi-domain Multi-modal Information Retrieval,"Seokwon Song, Sohyeon Kim, Gunhee Kim",https://arxiv.org/abs/2608.30949,https://arxiv.org/pdf/2608.30949.pdf,,0,https://huggingface.co/papers/2608.30949,10,Hugging Face Daily Papers,False,250.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:21.962827+00:00
1.0,RESEARCH_PAPER,487,WebWorld: The Browser as a World Model for Self-Improving Web Code,"Jiajun Wu, Jian Yang, Yaxin Du, Wei Zhang, Haowen Wang, Junhang Cheng, Yuxuan Zhang, Tuney Zheng, Xianglong Liu, Ming Zhou",https://arxiv.org/abs/2608.30530,https://arxiv.org/pdf/2608.30530.pdf,,0,https://huggingface.co/papers/2608.30530,10,Hugging Face Daily Papers,False,250.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:23.197175+00:00
